Tipo de Muestra,Numero,area,perimetro,largo,ancho,volumen,superficie,espesor,espesor medio,intensidad media,contraste medio,suavidad,asimetria,uniformidad,aleatoriedad,Rp,area convex hull,perimetro convex hull,Ra,Rv,Rs,superficie convex hull,volumen convex hull,enlongacion Feret 2D,convexidad Feret 2D,solidez Feret 2D,factor de forma 2D,circularidad,rectangularidad,compacticidad 2D,relacion de aspecto 2D,redondez 2D,curvatura 2D,solidez 2D,convexidad 2D,area de defecto,factor de Paris 2D,extension 2D,indice de concavidad 2D,enlongacion Feret 3D,convexidad Feret 3D,solidez Feret 3D,relacion de aspecto 3D,planitud,factor de forma 3D,esfericidad,paralelepipedad,compacticidad 3D,redondez 3D,curvatura 3D,solidez 3D,convexidad 3D,volumen de defecto,factor de Paris 3D,extension 3D,indice de concavidad 3D,factor de Wilson-Huang,factor de Dellino,clase
N4,179_1,308.39,203.16,37.23,15.35,7556.892,8290.55,82.38,24.5,2.91971413,1.61354401,0.72249389,2.883858103,11.12825486,1.33680816,32.334,454.674,125.647,9.908,12.174,25.685,7741.351847,30425.11252,4.4941902,0.9308343,2.3940784,0.0938931,0.3064198,1.9318157,0.5395093,0.4124294,0.2833079,1.737051,0.6782613,1.6169066,0.4743581,1.2338132,0.7954299,0.6957654,73.9857757,2.7541908,9.6218343,0.9320398,5.3654531,0.106462,0.2246276,0.8453806,0.1604775,0.0258139,0.3888413,0.2483768,1.0709432,3.026141,0.1418864,0.6461051,0.7549638,1.3126499,0.0688303,1
N4,179_2,494.81,207.92,31.76,22.08,50562.1882,15118.92,206.85,102.19,12.17536733,6.55609869,0.97726365,-31.55682033,191.2219996,3.27637646,33.091,581.595,128.352,12.55,22.939,34.686,13590.81738,67822.9758,2.0385338,0.777366,1.3621514,0.143834,0.3792545,1.930733,0.7054557,0.6953642,0.624586,2.0838447,0.8507806,1.6199101,0.1753911,1.2398202,0.8291864,0.6376166,175.0513383,9.8908093,68.3302607,3.7955633,9.3664117,0.2892484,0.4373683,0.6385031,0.3484925,0.0109103,0.1124717,0.7455024,1.1124364,0.3413774,0.2248728,0.4674599,0.2782283,3.604216,0.1658739,1
N4,181_1,2784.69,793.3,90.86,69.41,128070.3127,73377.11,164.48,45.99,5.47981168,2.86763143,0.89157905,27.44654258,38.25164605,2.264171989,126.258,4043.495,343.271,29.772,31.269,76.414,38459.73489,495245.8026,2.9647799,0.8315674,1.6036252,0.0556044,0.2358058,2.4748737,0.4415474,0.7638889,0.429455,2.7791014,0.6886848,2.3110102,0.452043,2.6220204,0.6411458,1.3474661,34.7468941,2.2099709,4.7048121,0.5739113,2.3697707,0.0685226,0.1674515,1.1230516,0.1234602,0.0549649,0.863312,0.2585995,1.9078944,2.8669836,1.8157889,0.4774184,1.1721549,1.2870652,0.039486,1
N4,181_2,2054.27,542.85,66.04,53.84,89196.3574,56614.7,171.2,43.42,5.17350076,3.54325872,0.92622476,0.527124682,39.31979246,2.098016462,86.397,2537.366,261.439,25.571,27.717,67.121,31344.98893,319051.2889,2.1232664,0.7936171,1.3501077,0.087601,0.2959746,2.2639822,0.5776771,0.8152866,0.5996608,2.6163651,0.8096066,2.0763921,0.2351678,2.1527842,0.7135282,1.0931009,56.2514081,2.9374384,8.2341474,0.7243422,3.1794523,0.0704173,0.1705243,1.1755328,0.1465148,0.0339522,0.6148828,0.2795675,1.8061802,2.5769542,1.6123604,0.5240768,1.0811797,1.7037258,0.0504709,1
N4,181_3,363.47,291.21,41.65,17.88,18430.4153,13103.07,150.94,50.71,6.04180759,3.26233314,0.91411014,31.68433607,47.14625646,2.389216606,46.347,547.2,141.135,10.756,16.386,32.291,10573.63344,43803.8249,4.771665,0.9270063,2.489298,0.0538611,0.2320799,2.4461397,0.4881759,0.4292929,0.2668334,2.225782,0.6642278,2.063314,0.5055075,2.126628,0.7349525,1.1150694,186.574858,6.7688951,41.1031238,1.7037842,8.4425945,0.1306778,0.2575143,0.6734144,0.1640033,0.0102364,0.1830758,0.420749,1.2392207,1.3767139,0.4784414,0.3897888,0.6267043,2.0268195,0.0597639,1
N4,181_4,244.42,206.43,24.4,22.72,10133.1398,8726.04,110.76,41.46,4.93973842,2.08024234,0.81229146,4.410181566,28.72842383,2.167447986,32.855,345.228,98.845,8.82,13.424,26.351,6278.576761,24998.33311,2.4354751,0.7754542,1.3542614,0.0720764,0.2684705,2.1907683,0.4410121,0.9310345,0.522789,2.6931876,0.707993,2.0884436,0.4124434,2.1768872,0.6229047,1.1269328,134.0918714,6.1383689,28.459945,1.7599084,4.8759269,0.132204,0.2595153,0.7558217,0.1650736,0.0142429,0.2264138,0.4053526,1.3898116,1.4669879,0.7796232,0.4072346,0.7110264,2.7353453,0.0696722,1
N4,182_1,770.77,442.91,49.64,34.07,29153.6276,19033.75,120.78,37.82,4.50673338,1.84480144,0.77289721,7.69785232,23.71393809,2.057335578,70.491,1196.978,189.506,15.663,19.093,38.919,13425.56576,87729.6104,3.196694,0.8228849,1.616703,0.0493757,0.2222065,2.6454322,0.4557177,0.6864407,0.3982988,2.8401928,0.6439309,2.3371518,0.5529616,2.6743035,0.7077121,1.3837485,60.4327382,3.4134525,10.5151942,0.9036764,3.5446394,0.118068,0.2406697,0.8063896,0.1427167,0.0316031,0.4153344,0.3323123,1.4177243,2.0092176,0.8354486,0.4294657,0.7875916,1.5598127,0.0534784,1
N4,182_2,170.85,175.5,25.66,14.09,6655.631,5438.12,94.51,38.96,4.64161554,1.54324088,0.70428133,2.871603639,23.92618724,2.13878255,27.931,268.828,89.725,7.374,11.669,20.803,3657.986542,11027.69041,3.8539617,0.8984555,1.9237037,0.0697089,0.2640244,2.2073704,0.4724737,0.5491803,0.3303716,2.1769944,0.6355371,1.9559326,0.5734723,1.9118652,0.7434243,1.0230544,126.8319737,7.6710196,40.0803996,1.9599342,6.7065109,0.176499,0.3146503,0.6601968,0.1947509,0.0150582,0.1937999,0.6035381,1.4866429,0.6568963,0.9732859,0.3226821,0.6276969,2.1161321,0.0830754,1
N4,182_3,158.77,112.44,20.19,16.83,5771.6825,4333.81,98.77,36.35,4.33132903,1.47505718,0.68511808,5.588711415,20.93620488,2.045418189,17.895,195.347,76.875,7.109,11.128,18.571,3483.37762,9784.159447,2.5678462,0.8251603,1.6391846,0.1578228,0.3972692,1.5186725,0.4673177,0.8333333,0.4958395,1.7724977,0.8127725,1.4625949,0.2303566,0.9251897,0.5749674,0.4990472,166.9657656,8.7990522,51.5709306,1.9640052,5.8701889,0.2151411,0.359045,0.5422441,0.1719869,0.0114386,0.1413949,0.5899007,1.2441409,0.6952006,0.4882819,0.2915524,0.4772696,2.8625787,0.1426375,1
N4,182_4,451.06,222.49,40.17,25.24,9872.1318,5940.21,55.11,21.89,2.60779421,1.18367737,0.58352285,0.891528317,8.201682773,1.228839994,35.411,661.933,146.534,11.982,13.308,21.742,5956.332363,29832.716,3.5779718,0.8612839,1.914896,0.1145003,0.3383789,1.7006941,0.4448517,0.6282723,0.3558551,1.762923,0.6814255,1.5183772,0.4675118,1.0367544,0.652825,0.6084444,16.950377,1.6016384,2.9369472,0.6691863,2.1833045,0.2293162,0.3746477,0.6430798,0.176684,0.1126736,0.6226704,0.3309163,0.9972929,2.0219123,-0.0054142,0.5339234,0.6690892,0.9999909,0.1267729,1
N9 A,192 – 1,1670.9,475.33,58.26,51.53,77535.3033,27892.1,153.66,46.4,5.52897601,2.51377284,0.86337032,11.59884054,36.88862959,2.313877479,75.651,2336.832,256.378,23.062,26.453,47.112,20812.3969,195815.5824,2.03148001,0.7139221,1.1408388,0.09293372,0.3048503,2.16466789,0.55654608,0.88447653,0.62675465,2.5969413,0.7150261,1.8540138,0.3985504,1.7080276,0.7783578,0.9003054,46.78948772,3.5639064,9.7006124,0.84529506,2.98182364,0.1770125,0.3152603,0.7017766,0.16807454,0.04081813,0.3760389,0.3959608,1.3401674,1.5255022,0.6803348,0.4244726,0.6932367,1.7609148,0.0961072,1
N9 A,192 – 2,1973.58,469.68,83.29,46.48,124615.1926,41761.43,191.94,63.14,7.52335404,5.23467401,0.96479098,20.50390936,84.00266804,2.376002093,74.751,2519.383,282.666,25.064,30.986,57.648,31085.0936,293030.8426,3.51510804,0.9257039,2.1626609,0.11242614,0.3353001,1.80959742,0.50975822,0.55808081,0.36221918,1.7949488,0.7833573,1.6615911,0.2765568,1.3231821,0.6507353,0.6961586,56.74653191,3.7233847,12.6355923,0.97310671,4.12930166,0.1552867,0.2889057,0.7255133,0.16769147,0.03365597,0.3608156,0.4252631,1.3434551,1.3514857,0.6869102,0.3943241,0.6695401,1.4312824,0.0968701,1
N9 A,192 – 3,574.48,222.2,36.39,22.51,22755.988,14135,106.52,39.61,4.71967938,2.72374232,0.88121783,-6.553230112,29.69414569,1.878979839,35.364,646.781,135.687,13.523,17.579,33.538,10641.17633,55301.16532,2.30471277,0.8424788,1.6077825,0.14622245,0.3823904,1.88645988,0.70152882,0.61849711,0.55245042,1.9437465,0.8882201,1.6375651,0.1258471,1.2751303,0.7898142,0.6472898,53.11330094,3.3498567,11.4436174,1.34520538,4.73312524,0.1440051,0.274738,0.9965249,0.26087375,0.03595821,0.3965337,0.411492,1.328331,1.4301808,0.6566619,0.6339704,0.6739012,1.7729607,0.1050572,1
N9 A,192 – 4,298.04,236.18,27.97,19.77,7790.1196,5937,95.95,26.14,3.11436693,2.14821609,0.82190029,6.472791031,14.31411373,1.258728732,37.589,417.403,109.826,9.74,12.298,21.736,6485.588755,24824.66135,2.6256494,0.800199,1.4724473,0.06714372,0.2591211,2.47331623,0.53887378,0.70676692,0.48492367,2.6874104,0.7140245,2.1504632,0.4005121,2.3009264,0.7546992,1.1854735,113.3825045,4.4592373,18.6296829,1.09490907,4.85289597,0.1811007,0.3200959,0.5781994,0.14680205,0.01684439,0.2052848,0.3138057,0.9154136,2.1866855,-0.1691728,0.467812,0.6913881,2.0683166,0.0829436,1
